Lobster Sandwich,$20.50,Big T’s Seafood Market Bar,$$,000000000.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/AsUOeOlV4s7pgZ8948t4Iw/258s.jpg
House Special Chow Mein,$12.99,MW Chinese Gourmet,$$,000000410.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/RK4MmnX0eL21xkLDNd6qRQ/258s.jpg
Tomato and Beef Chow Mein,$10.99,MW Chinese Gourmet,$$,000000411.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/gUM0GfiAbCPLEWOQF0rR9Q/258s.jpg
Sweet and Sour Spare Ribs,$10.99,MW Chinese Gourmet,$$,000000412.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/5IseqdUdM0LLq6lSEzxEUA/258s.jpg
Deep Fried Buns,$6.99,MW Chinese Gourmet,$$,000000413.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/FgMcCAbmSubHBkmvIaCjdA/258s.jpg
Fresh Pig Liver Congee,$7.99,MW Chinese Gourmet,$$,000000414.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/aIViYQlLKflg9RZ66WEekg/258s.jpg
Hainan Chicken Congee,$8.50,MW Chinese Gourmet,$$,000000415.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wWV9AyBFdSAa93bXLXaxTg/258s.jpg
Large Israeli Salad,$9.75,Oren’s Hummus,$$,000000416.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/GI-jcjwi5JTQ2dZyy47Qgw/258s.jpg
Hummus Beef,$13.50,Oren’s Hummus,$$,000000417.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/sd5p4WJWMefxeErLrPGn5A/258s.jpg
1 Pieces Beef Kebab,$18.50,Oren’s Hummus,$$,000000418.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/ZCVxn3Ath5NUVPRp7C27cA/258s.jpg
Falafel Sandwich,$9.95,Oren’s Hummus,$$,000000419.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/4n3GY9pozqlsU9tTSvT12A/258s.jpg
Koobideh Combo Chicken and Beef,$15.95,Kolbeh,$$,000000420.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/lWZQtEZOQrAxb1WLOaa_iA/258s.jpg
Beef Koobideh Kabob,$15.95,Kolbeh,$$,000000421.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/MIwDDsYCXcdNmU4UcPT6Qg/258s.jpg
Chicken Koobideh Kabob,$15.95,Kolbeh,$$,000000422.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Ky5pawiMBhvg6DCjzU39Dg/258s.jpg
Gyros Plate,$14.95,Kolbeh,$$,000000423.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/7sWzgFRcCHl0C00LXV0Gew/258s.jpg
Falafel Wrap,$9.95,Kolbeh,$$,000000424.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/ETNI62jvTDOyz5L5sUTjrw/258s.jpg
Falafel Plate,$12.95,Kolbeh,$$,000000425.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/OU9EYIz_2ooef57HUpH1_g/258s.jpg
Dolma,$5.95,Kolbeh,$$,000000426.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/NWs5TpHotLoeoDD1m6jGeQ/258s.jpg
Gyros Wrap,$11.95,Kolbeh,$$,000000427.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/2pvDZXxvEnZKiJo1vXfl7Q/258s.jpg
Joojeh Kabob,$16.95,Kolbeh,$$,000000428.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/r8H8MbED40b1Xk9-hZJd-A/258s.jpg
Mahi Kabob,$19.95,Kolbeh,$$,000000429.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/PkrBaX7NuXOEHNpnC77sIg/258s.jpg
Masala Dosa,$7.99,Malaikottai Indian Chettinad Restaurant,$$,000000430.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/3yvRtWUvBgpHE5ysWTR4ZA/258s.jpg
Chicken 65,$9.99,Malaikottai Indian Chettinad Restaurant,$$,000000431.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/3OdMGGn4oXX_YeRH-Xe0-A/258s.jpg
Butter Chicken Masala Curry,$11.99,Malaikottai Indian Chettinad Restaurant,$$,000000432.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/NwdrMWyUdj0p6D3vK2BQ1w/258s.jpg
Mutton Bone Soup,$3.99,Malaikottai Indian Chettinad Restaurant,$$,000000433.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/jAcA_JkYNHpkALcDpyXVYQ/258s.jpg
Malaikottai Mutton Sukka Curry,$11.99,Malaikottai Indian Chettinad Restaurant,$$,000000434.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/neYA1k5d5tXpF_hXWY_HWA/258s.jpg
Mysore Masala Dosa,$9.49,Malaikottai Indian Chettinad Restaurant,$$,000000435.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/hqf0rPZJhsKzQf0uhizyow/258s.jpg
Cauliflower Manchurian,$9.99,Malaikottai Indian Chettinad Restaurant,$$,000000436.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/wN7tS3LVa5cAvL62ETL8Fw/258s.jpg
Full Fried Fish,$17.99,Malaikottai Indian Chettinad Restaurant,$$,000000437.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Al9ok_cA_JB1SD_0vTUSuQ/258s.jpg
Nandu Masala Curry,$16.99,Malaikottai Indian Chettinad Restaurant,$$,000000438.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/BZiDBf_VmNhwQoh_DnMTxw/258s.jpg
Poondu Kolumbu,$9.99,Malaikottai Indian Chettinad Restaurant,$$,000000439.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/2SOyS190Sg1FkXAh6xg2NA/258s.jpg
Manti,$17.95,Anatolian Kitchen,$$,000000440.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/sq5PVODirLQuOnde8816mw/258s.jpg
Lamb Shank,$26.95,Anatolian Kitchen,$$,000000441.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/U-a7FkreSC2BnD4s2f_H2g/258s.jpg
Moussaka,$17.95,Anatolian Kitchen,$$,000000442.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/YtiCCQpqlePABTWdvssq-w/258s.jpg
Combo Grill,$24.95,Anatolian Kitchen,$$,000000443.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/S4DxmiwvrIe734Uk0SJ3MQ/258s.jpg
Doner Kebab,$17.95,Anatolian Kitchen,$$,000000444.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/M0SHqAaJqRkCati9p7ASmQ/258s.jpg
Babaganoush,$8.95,Anatolian Kitchen,$$,000000445.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/-CBth7nIleD8VdXLFue8dg/258s.jpg
Adana Kebab,$17.95,Anatolian Kitchen,$$,000000446.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/0z5EWNi3DoDFL_v3lC8EGQ/258s.jpg
Dolma,$8.95,Anatolian Kitchen,$$,000000447.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/O8enVnrmXa_YachrRJ6wlA/258s.jpg
Kofte,$15.95,Anatolian Kitchen,$$,000000448.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/V7CVmdk6z19hg28GeRiBNQ/258s.jpg
Anatolian Salad,$9.00,Anatolian Kitchen,$$,000000449.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/uKZf0iziXqyY9H10eowj1w/258s.jpg
Chicken Curry Box,$13.49,Asian Box,$$,000000450.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/ssUsF7Et-6T29bX7pWTVjg/258s.jpg
The Ox Box,$15.49,Asian Box,$$,000000451.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Kp8yefrZ4HjzqtV3hCGVQQ/258s.jpg
Vietnamese Hot Chicken Box,$13.49,Asian Box,$$,000000452.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/IDiYGG3UvclnXYpvi4HCeQ/258s.jpg
Surf Vietnam Box,$15.49,Asian Box,$$,000000453.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/yi85y7yVsr5icZBWaDardA/258s.jpg
The Workout Box,$12.49,Asian Box,$$,000000454.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/CBmAUJKnwYOpf3ao8nN9rg/258s.jpg
The Garden Box,$12.49,Asian Box,$$,000000455.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/W3WVUPp3HleZBwbbtygKTA/258s.jpg
Pad Thai,$11.99,Thai Bangkok Cuisine,$$,000000456.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/kbBwkOMSCShmhTpRkqIS4Q/258s.jpg
Pad See-ew,$11.99,Thai Bangkok Cuisine,$$,000000457.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/-S0KFj0btOgXpVr9TliQHg/258s.jpg
Papaya Salad,$12.99,Thai Bangkok Cuisine,$$,000000458.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/7X1NMCRznUOM7iH5NLWrrA/258s.jpg
Green Curry,$12.99,Thai Bangkok Cuisine,$$,000000459.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/_6ZiFX95p56oEv8KwewFeg/258s.jpg
Red Curry,$12.99,Thai Bangkok Cuisine,$$,000000460.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/KTwbQcIdiCbOqQ-5lAZTZQ/258s.jpg
Yellow Curry,$12.99,Thai Bangkok Cuisine,$$,000000461.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/R2E4aKD16aYCOfz6D1jtIA/258s.jpg
Roti,$10.99,Thai Bangkok Cuisine,$$,000000462.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/H4RygOU6d40Mlzd1UGYeDw/258s.jpg
Tom Yum Soup,$13.99,Thai Bangkok Cuisine,$$,000000463.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Bqu740w1o_zGitXwzhK3PQ/258s.jpg
Pumpkin Curry,$12.99,Thai Bangkok Cuisine,$$,000000464.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Ed0KePYOtt4jclhwLrZdEQ/258s.jpg
Chicken Satay,$11.99,Thai Bangkok Cuisine,$$,000000465.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/39H8PqmldPIQZkInLld_aw/258s.jpg
Kimchi Fried Rice,$12.99,Kami Korean Kitchen,$$,000000466.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/u1YONXTCUT_2b4XgDr38Zw/258s.jpg
Spicy Tuna Roll,$7.50,Kami Korean Kitchen,$$,000000467.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/ZZqL5DAh0Y7jfa30nAzQSw/258s.jpg
Tuna Roll,$7.00,Kami Korean Kitchen,$$,000000468.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/K5gHx2OV9jIgyosxU2zlyg/258s.jpg
Kami Roll,$5.00,Kami Korean Kitchen,$$,000000469.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/bwtm3XeN7rRDBaBnFlfiPQ/258s.jpg
Deep Fried Seaweed Roll,$8.50,Kami Korean Kitchen,$$,000000470.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/yKRQ1C2rTIyunlv2GRZQHQ/258s.jpg
Bbq Short Ribs,$22.99,Kami Korean Kitchen,$$,000000471.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/waTa1Ow4L32qIFdAde1uAw/258s.jpg
Chicken Katsu Rice Combination,$12.99,Kami Korean Kitchen,$$,000000472.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/PbH_IykW2QGiQUzokNuoVg/258s.jpg
Spicy Rice Cake with Chewy Noodle,$13.99,Kami Korean Kitchen,$$,000000473.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/vSQThOIJoq2_iGJ9o24KPQ/258s.jpg
Soft Shell Crab Bun,$6.50,Kumino Fusion,$$,000000474.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/fcHV3j4bXJWED6L3wKnp9w/258s.jpg
Pork Belly Bun,$4.00,Kumino Fusion,$$,000000475.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/zoZKzxSbomjQUi365lJD1Q/258s.jpg
Poached Salmon Rice,$18.00,Kumino Fusion,$$,000000476.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/sg-nFO9ZlvE4Oh_ej5Lqjw/258s.jpg
Uni Chawanmushi,$15.00,Kumino Fusion,$$,000000477.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/Xp6az5_51j0FMGz_tgQy6A/258s.jpg
Fried Ribeye Beef Cutlet,$26.00,Kumino Fusion,$$,000000478.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/5kSjcnSbQ090GuUNw3bjVg/258s.jpg
Warm Fried Eggplant,$14.00,Kumino Fusion,$$,000000479.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/ilDF_SCPPBTwgJyqgPqn9w/258s.jpg
8 Piece Seafood Pot Sticker,$11.00,Kumino Fusion,$$,000000480.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/9FBSRalPc3DOHiX3PnyBsA/258s.jpg
Craw Fish Bun,$5.00,Kumino Fusion,$$,000000481.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/jenYehgMUjCmdpY0B39QGQ/258s.jpg
Kobe Beef Shabu Shabu,$28.00,Kumino Fusion,$$,000000482.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/gnZWFUOSwjz3awVNEgtE7w/258s.jpg
Crispy Black Cod,$12.00,Kumino Fusion,$$,000000483.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/g0bXPY0jeVYQc1UA5-TZuA/258s.jpg
Sashimi,$28.0,Mizu Sushi Bar &amp; Grill,$$,000000484.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/-3Khmc3y9JzXUVa36BnmHw/258s.jpg
Spicy Tuna,$10.0,Mizu Sushi Bar &amp; Grill,$$,000000485.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Obbe9SxmCCn788Glgwnz5g/258s.jpg
Tempura,$10.0,Mizu Sushi Bar &amp; Grill,$$,000000486.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/PtYb63SMlNNbMzUZEcpvJQ/258s.jpg
Dragon,$17.0,Mizu Sushi Bar &amp; Grill,$$,000000487.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/l8wiYKy6sj9Ppk2A1SWbxQ/258s.jpg
Rainbow,$15.5,Mizu Sushi Bar &amp; Grill,$$,000000488.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/X52crsPAi2BD2qFWB8JllQ/258s.jpg
Yami Yami,$19.0,Mizu Sushi Bar &amp; Grill,$$,000000489.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/KtHXkWenyVOsMVPcCfJQwg/258s.jpg
Spicy Tuna Salad,$17.0,Mizu Sushi Bar &amp; Grill,$$,000000490.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/avBcBCiwfNmJy96jny4vLg/258s.jpg
Butterfly,$16.5,Mizu Sushi Bar &amp; Grill,$$,000000491.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/APoAaMBW63g8Q__ZA3qucQ/258s.jpg
Rainbow Blossom,$19.5,Mizu Sushi Bar &amp; Grill,$$,000000492.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/QkDRHbacsMXedf6mENrcfA/258s.jpg
Crazy Dragon,$18.0,Mizu Sushi Bar &amp; Grill,$$,000000493.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/_zq763aJy4e2_XYG9bqMTA/258s.jpg
Rib Eye Steak,$17.59,Kal’s Bar-B-Q,$,000000494.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/KP7D6k5GtjDp1OG2wHZKRw/258s.jpg
Giant Burger,$9.29,Kal’s Bar-B-Q,$,000000495.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/6m8r7be7G-VbWnc415cIYg/258s.jpg
Hot Dog,$5.49,Kal’s Bar-B-Q,$,000000496.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/6m8r7be7G-VbWnc415cIYg/258s.jpg
Bar-b-q Spare Ribs,$14.99,Kal’s Bar-B-Q,$,000000497.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/KP7D6k5GtjDp1OG2wHZKRw/258s.jpg
All Beef Tendon Noodle Soup,$14.75,Liang’s Village Cupertino,$$,000000498.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/LxDkr2EiGnltN_h49KLX4A/258s.jpg
Beef and Tendon Noodle Soup,$14.00,Liang’s Village Cupertino,$$,000000499.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/sZ_m52teVKq1x74WzhY1-Q/258s.jpg
Spicy Red Oil Wonton,$8.75,Liang’s Village Cupertino,$$,000000500.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/U5DHYOd7XlFpnyQuLdh-ng/258s.jpg
Dry Beef Noodle,$13.00,Liang’s Village Cupertino,$$,000000501.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/iPFnQll6tkaciUCTeZW8bg/258s.jpg
All Beef Tendon Soup,$12.75,Liang’s Village Cupertino,$$,000000502.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/kkn500KJL8dcoxvkdW0mrQ/258s.jpg
Hand Wrapped Mini Wonton Soup,$9.95,Liang’s Village Cupertino,$$,000000503.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/M_FBF30-Qb32SgRrAMD88Q/258s.jpg
Special House Cold Noodle,$9.25,Liang’s Village Cupertino,$$,000000504.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/wdBH1RrJFmA3nHELR5KRrg/258s.jpg
Dungeness Crab Cakes,$16.00,Fontana’s Italian,$$,000000505.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/AboQD-qCTcrnLhLtOXHJxg/258s.jpg
Wild Mushroom Ravioli,$17.00,Fontana’s Italian,$$,000000506.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/2gvWNsbZGpZPzHVHpfkecg/258s.jpg
Tiramisu,$8.95,Fontana’s Italian,$$,000000507.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/w5ZtX_4p_znTvXep7D1pVQ/258s.jpg
Penne Calabrese,$18.00,Fontana’s Italian,$$,000000508.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/AqyvMTpvOAALpHUOHI6Jig/258s.jpg
New England Clam Chowder,$6.00,Fontana’s Italian,$$,000000509.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/LDAYTSsN70JFVUERbYXANw/258s.jpg
California Rack of Lamb,$35.00,Fontana’s Italian,$$,000000510.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/_ClF0oYrZIHBkaMir9WSVA/258s.jpg
Warm Apple Strudel,$8.95,Fontana’s Italian,$$,000000511.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/BGDISu3HRqI477SsFXASUw/258s.jpg
Carpaccio,$12.00,Fontana’s Italian,$$,000000512.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/S_e9zvrX-xJ6lJc-sCjBAA/258s.jpg
Bruschetta,$9.00,Fontana’s Italian,$$,000000513.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/2iwLDae61aNvc-bAilUUGg/258s.jpg
Spaghetti and Meatballs,$18.00,Fontana’s Italian,$$,000000514.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/w8H4hbiIUGaU1rmpyYUXgw/258s.jpg
Sesame Chicken,$13.50,Hunan Home’s Express,$$,000000515.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/I06_J7fqd5-onpltacMgGw/258s.jpg
Orange Peel Chicken,$13.50,Hunan Home’s Express,$$,000000516.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/UnC2-o5DlaMLdTXlucVz6Q/258s.jpg
6 Pieces Pot Stickers,$9.50,Hunan Home’s Express,$$,000000517.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/ggMiwfwLQPlY8aLw4n41Ww/258s.jpg
Beef Chow Fun,$11.95,Hunan Home’s Express,$$,000000518.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/1i418vLXs4ruB1Rf1S5iiw/258s.jpg
Hunan Beef,$14.50,Hunan Home’s Express,$$,000000519.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/J4AWFMXaG2YQUNPi_rOsOw/258s.jpg
Chicken Fried Rice,$10.50,Hunan Home’s Express,$$,000000520.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/WyfGmMs7QrlXaXyLV7pvlA/258s.jpg
Sweet and Sour Pork,$13.50,Hunan Home’s Express,$$,000000521.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/qwnu5QdQj9Su1-vzL9zyLw/258s.jpg
Salt and Pepper Fish Fillets,$15.50,Hunan Home’s Express,$$,000000522.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/Bzm0TRbhz4DKSCmCvpUWRg/258s.jpg
Mongolian Beef,$14.50,Hunan Home’s Express,$$,000000523.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/dUVlGM53IHE9zhUp67yoUQ/258s.jpg
Mongolian Chicken,$13.50,Hunan Home’s Express,$$,000000524.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Nb-EyAz7zenWmDb1oC4pkw/258s.jpg
Shaam Savera,$18.99,The Yellow Chilli by Sanjeev Kapoor,$$,000000525.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/6fQZdGCaM9HTuJNjZD9fkQ/258s.jpg
Lalla Mussa Dal,$15.49,The Yellow Chilli by Sanjeev Kapoor,$$,000000526.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/1VNaqrYvb8L8QSC-_pTiAQ/258s.jpg
Puran Singh Da Tariwala Murgh,$18.49,The Yellow Chilli by Sanjeev Kapoor,$$,000000527.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/L81zNvKXfrFd3GxQlw4viw/258s.jpg
Mixed Non Veg Platter,$36.49,The Yellow Chilli by Sanjeev Kapoor,$$,000000528.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/Jyf7pxyCbUb4fvBqdJpLTw/258s.jpg
Paratha,$4.99,The Yellow Chilli by Sanjeev Kapoor,$$,000000529.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/XrII1Ha91N-LttDbPWf-Zw/258s.jpg
Chana Jor Garam Tikki,$15.49,The Yellow Chilli by Sanjeev Kapoor,$$,000000530.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/h4yIKzvjq4_Eac8W0OQdYg/258s.jpg
Gulab E Gulkand,$9.99,The Yellow Chilli by Sanjeev Kapoor,$$,000000531.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/rNZJVH7m3NVL17c8gyREzA/258s.jpg
Murgh Angar Bedgi,$19.99,The Yellow Chilli by Sanjeev Kapoor,$$,000000532.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/6m8lR-n2rCH4kMNzzvhYbQ/258s.jpg
Paneer Tawa Pulao,$17.49,The Yellow Chilli by Sanjeev Kapoor,$$,000000533.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/TJMnh8kf9P743cqkDQicXw/258s.jpg
Shahi Tukda,$8.99,The Yellow Chilli by Sanjeev Kapoor,$$,000000534.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/ebdiFe87bwX4e2n3uqt2rg/258s.jpg
Gnocchi,$14.00,Aldo Los Altos,$$,000000535.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/pwZEX5tpHF1ScDasDpWjFQ/258s.jpg
Caramella,$14.00,Aldo Los Altos,$$,000000536.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/513XO9cOmT1xaLxMcF5dkw/258s.jpg
Rigatoni Del Bosco,$13.00,Aldo Los Altos,$$,000000537.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/UmmR15CFDgVye3K6ZMOCBg/258s.jpg
Lamb Shank,$19.00,Aldo Los Altos,$$,000000538.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/sGQu9utsGDd4PTjVX-7vSQ/258s.jpg
Pappardelle,$13.00,Aldo Los Altos,$$,000000539.jpg,https://s3-media3.fl.yelpcdn.com/bphoto/OpNXu91x7goz66Cu2yLhBw/258s.jpg
Caprese,$7.00,Aldo Los Altos,$$,000000540.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/_qcoY-C4BbjUt3I-twpk8A/258s.jpg
Capellini Granchio,$14.00,Aldo Los Altos,$$,000000541.jpg,https://s3-media2.fl.yelpcdn.com/bphoto/3-yn5jTX3p-Jb4HXjdMjfA/258s.jpg
Caesar,$7.00,Aldo Los Altos,$$,000000542.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/O7V0BBgIz7y8munxTjsJvQ/258s.jpg
Pere E Gorgonzola,$7.00,Aldo Los Altos,$$,000000543.jpg,https://s3-media1.fl.yelpcdn.com/bphoto/-JuqQQ5yYgMt9prf3TbvfA/258s.jpg
Quadrotti,$14.00,Aldo Los Altos,$$,000000544.jpg,https://s3-media4.fl.yelpcdn.com/bphoto/MVKnFCHfglgSh-QR3Kw_mw/258s.jpg
